1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
10.0,52.880613,10.0,16.303842,22.647169,10.057471,16.928839,15.862999,16.75063,10.0,10.0,16.605131,16.148616,21.526374,12.007797,17.412749,12.447712,10.0,16.007973,10.464135,19.285714,17.341991,16.731813,16.178951,15.49933,10.902256,12.955943,14.123264,13.418468,15.523316,18.057544,15.608268,14.614105,17.149877,12.779651,13.347458,17.629705,15.138817,11.337047,18.324444,11.040419,12.835516,14.254054,13.461907,15.466593,14.397242,17.519701,15.508895,14.043321,11.791192,15.437402,12.203258,14.70297,13.839381,14.108006,15.23832,16.409283,14.08294,21.235403,10.317797,17.186528,13.122757,14.944991,18.33607,16.179292,20.919291,14.318111,14.722222,16.791244,16.601784,10.1321,19.255499,18.887942,20.52907,15.739394,13.061856,10.0,14.255083,14.888046,12.159195,21.192846,11.353535,14.091178,11.900533,10.282051,16.553713,14.909091,14.469887,10.0,10.0,11.369983,11.831945,10.0,12.869704,14.743427,14.835556,14.279764,16.972909,16.225962,53.021978
10.0,52.972527,10.0,15.371888,10.0,10.931174,10.0,10.0,10.92,10.0,15.816252,21.491525,10.0,15.767148,22.439657,20.666507,17.853009,20.883826,19.60503,23.351001,19.612937,24.074871,14.397893,16.626851,12.821948,22.892816,21.859813,21.633543,14.277413,23.763385,16.268242,15.346122,19.759975,17.8641,19.393264,14.521049,15.040232,22.60333,15.505028,15.024615,19.335144,19.60016,15.402098,14.467456,14.971264,19.781145,20.876155,16.861685,15.485192,15.253659,20.690299,16.351863,10.948582,14.638387,21.503185,12.328557,19.944332,17.021938,16.517518,20.128676,19.568268,21.521174,20.432184,16.858108,21.927457,10.567452,21.268254,23.018486,26.209136,16.36621,14.382151,14.903561,16.276198,17.850662,18.320365,18.027778,15.347432,19.12543,14.918415,15.604071,12.339772,13.9789,15.653532,17.645474,17.590848,15.629723,15.011779,21.274406,12.372188,16.425402,10.0,16.176471,10.0,18.882151,15.529746,12.926829,10.0,10.0,10.0,52.996152
10.0,47.112476,10.0,13.272277,11.542461,12.376645,10.0,13.454545,12.439403,10.0,12.213997,13.657132,13.677392,14.352113,12.780269,12.031911,14.656883,15.160735,12.396867,11.061599,11.893048,14.39129,11.375,14.050633,13.49454,12.440769,14.073442,13.99191,13.812119,13.556757,11.381341,13.047235,11.923608,11.245539,10.282787,12.143405,12.122905,14.291892,10.580229,12.394881,13.872706,15.464993,13.219443,12.727273,11.057994,14.524471,13.198276,15.240724,12.250646,11.994152,12.299204,13.834071,12.270946,12.920223,10.995098,13.531436,12.89956,14.075724,13.221709,13.297239,13.219802,12.593768,11.353288,11.958438,13.742529,12.536278,12.738735,11.12206,13.92247,11.763504,12.362972,13.203403,13.090095,12.451737,11.924113,12.560597,12.686005,11.349892,14.198767,14.408078,14.767025,14.171287,12.36509,14.329011,11.970455,11.089147,16.234018,14.25804,14.231465,11.729776,13.164147,13.52413,12.864011,10.625,13.247937,14.566949,14.68761,14.408867,10.0,52.944414
10.0,52.743802,10.0,12.407913,11.899563,16.449036,10.778986,11.682353,11.494993,13.674665,12.772854,11.768074,14.047429,13.70317,13.587715,12.518198,13.28024,11.43643,12.609043,12.283384,14.909246,14.29141,11.823266,15.635417,16.165463,12.407224,13.6277,12.80536,12.741836,13.937067,13.404328,13.920308,13.770492,12.894388,12.344869,15.4512,14.159132,16.547869,14.132621,15.025936,14.630419,13.525809,12.589191,12.897153,15.534238,13.906956,11.636864,17.153384,13.533676,13.269328,15.021808,15.505937,14.348052,12.271875,13.58615,14.796321,13.12845,14.092774,15.415987,12.45,13.210432,12.669767,14.616347,14.825085,13.323904,12.731684,15.10106,13.473249,14.462279,13.795699,15.283862,14.695617,14.973176,18.122726,14.74887,12.776978,14.134265,13.787724,11.906134,11.652524,16.839572,11.124454,14.3068,15.72584,17.642276,13.55615,14.889886,13.817803,10.049342,10.51444,16.018851,17.848101,17.727273,10.098039,11.618887,18.101266,16.738609,14.596434,10.0,52.81457
10.0,52.944414,10.0,10.0,15.237991,15.184599,18.650094,13.384731,10.0,17.612108,11.8,12.394822,11.721133,18.22284,12.485623,17.228946,17.430639,14.415192,12.38481,11.980263,14.344704,13.496894,14.820307,13.094595,12.76027,11.77923,13.622715,14.611194,13.078029,12.575314,11.079767,10.0,21.928382,15.247243,15.286119,18.404899,13.446667,11.862745,11.834601,11.359649,11.028128,11.244493,10.740541,11.737744,18.082601,14.401905,12.647668,13.687397,12.986387,14.596752,12.98913,11.715076,11.632391,10.364444,14.215769,12.698971,12.929096,18.077877,13.74932,14.810991,17.483512,12.065128,17.364217,14.766064,12.421801,13.397071,10.3125,11.471748,11.58831,11.287129,10.695266,11.451394,20.125819,15.869114,14.15146,13.548689,16.231433,13.058296,16.90615,13.886479,13.254211,12.949958,11.638362,12.360947,13.041698,12.037736,15.664767,11.696924,10.988844,13.073123,16.295146,10.967337,16.327968,10.0,10.810606,17.962227,11.64486,16.037205,10.0,52.944414
10.0,52.790954,11.838843,10.680851,19.876015,10.0,10.0,11.553254,17.291773,10.023474,14.980573,10.572289,11.109959,16.200686,13.353234,14.650655,12.956522,14.340165,11.98092,11.267544,14.29573,10.524917,14.166182,12.570475,13.943475,11.257396,13.856408,12.75741,11.403061,16.041447,11.826362,14.170922,14.965392,15.028946,11.247031,12.103553,13.430861,12.360762,13.653979,14.298743,13.843895,15.850688,11.774928,12.665148,14.278676,16.297284,14.453654,11.810837,14.554886,15.874329,13.896359,13.531143,12.40566,12.851217,12.46472,12.616822,13.008089,14.063291,11.184026,12.711053,11.904908,10.959916,12.556878,13.937198,13.490909,12.894819,11.648063,11.819292,15.97873,12.636952,15.193424,13.832117,14.300649,13.194286,11.130398,12.388641,12.306409,13.781824,14.990429,15.860802,11.90054,13.185802,10.042135,13.008578,11.55959,17.771702,14.126189,19.013499,12.402002,16.767702,13.53045,15.389682,10.0,13.830348,11.495017,10.0,18.232877,11.215403,14.060268,52.81457
10.0,52.923077,10.0,17.256494,13.894068,10.0,10.0,19.475395,17.246575,11.231263,19.598449,16.735113,11.211401,11.013986,16.611201,15.00646,11.76772,17.28223,18.247664,13.631443,11.853513,19.551138,15.455691,15.97584,16.139475,15.821768,20.191638,11.661224,13.013699,13.499775,13.651685,15.149842,11.995951,12.97549,20.153725,12.641815,14.585943,19.105868,18.576029,13.334047,19.927699,13.868178,18.775973,15.584746,13.990489,15.017676,10.624442,16.586068,18.654385,10.818182,18.107503,15.884722,13.093023,16.225244,15.381893,20.376117,12.327623,20.070451,18.062606,12.631851,12.070223,13.078571,15.128252,17.975594,13.401741,17.914833,13.015048,19.890667,19.490824,16.29923,16.480193,21.23608,12.938747,14.384525,14.002011,12.3979,20.198413,12.212619,10.854037,10.559876,11.026012,14.046053,10.676728,12.881013,19.605084,15.442676,15.371622,15.28326,19.43899,10.0,10.0,10.0,10.01548,10.0,15.892857,23.051664,15.17378,10.0,10.273381,51.864952
10.0,52.897196,12.266289,10.0,10.0,0.0,13.660714,10.297872,15.077941,13.757648,16.402062,14.862069,14.454415,14.051155,16.395318,12.218492,12.719265,12.600428,15.702083,13.117331,13.766546,15.127542,13.739283,11.035223,11.641908,10.375536,15.51366,12.184009,15.470793,13.809405,15.6583,12.937287,14.004525,12.303111,14.767174,14.985719,12.239085,16.060023,13.748103,11.075487,14.740574,14.728033,12.351816,10.70997,16.061757,13.937762,12.840708,12.614493,12.16307,13.898588,14.39508,13.822547,10.194401,11.677515,15.304826,12.37005,12.128139,13.944144,13.297086,11.935065,13.2493,15.777935,12.392523,15.411041,13.859385,13.303371,11.167247,11.653418,14.038174,12.844828,13.839221,12.52445,15.253165,13.769339,12.874787,12.596767,11.28937,13.631047,14.320388,13.299931,13.202041,13.580742,13.728191,15.377472,13.930968,11.281356,15.65578,13.708267,14.247356,12.328491,13.764602,10.612583,13.020937,16.567797,16.038215,10.136986,10.024096,15.410977,16.581566,52.920792
17.002128,35.846063,13.672316,17.479015,19.140887,14.668624,19.020029,10.0,17.272996,13.818593,16.300704,12.831858,14.11498,12.996575,11.923817,13.06541,12.359292,12.623069,12.968092,12.771908,10.214447,12.339309,13.269944,12.09322,10.175926,12.145136,12.390813,15.392572,15.47561,13.747352,14.971921,14.889653,13.146191,13.109701,15.295844,12.340547,11.989631,13.538231,13.465019,14.6609,11.700155,11.623134,13.048077,16.314399,13.479895,12.029352,14.102488,10.312158,10.84596,11.257884,16.027347,12.2648,14.197473,12.602949,14.206069,11.184773,13.169935,11.169854,12.423392,13.590296,13.412102,12.758621,12.862676,14.358974,10.708155,12.404949,13.855916,14.11215,13.373786,17.962641,13.948949,14.748389,13.440441,12.161624,12.572425,11.171587,13.164557,13.76739,10.0,12.221879,12.298042,14.988277,13.066415,13.009479,11.714375,11.229323,11.225426,12.571104,15.867232,11.28945,16.489531,13.448767,13.197133,10.666667,12.971831,10.0,16.290669,15.849246,10.0,36.291332
10.0,52.873626,10.21309,10.0,0.0,10.0,10.043732,10.043103,10.0,21.173724,22.974739,10.023364,10.142119,22.186589,24.610444,34.405497,24.536256,28.633188,24.836033,30.07508,30.822846,36.650718,10.673981,33.113869,31.738713,10.0,27.327376,31.239277,31.890117,33.434978,35.610246,29.206527,29.909396,35.684932,10.049383,10.0,10.0,31.302761,29.419498,36.108251,31.612311,27.463235,29.852101,35.350255,27.330335,31.145469,25.262088,33.152134,36.725584,20.114409,28.250964,27.936431,30.237809,32.296881,24.764957,33.480587,26.38041,29.492657,25.254649,29.596853,27.742918,29.663002,28.872283,30.349212,24.959929,10.0,26.927056,27.85639,10.013736,10.034602,27.5999,28.521695,25.92321,32.106388,26.092593,31.521836,32.064803,28.107428,10.0,29.484888,10.017301,10.987654,37.424242,33.922481,32.795985,29.018874,34.832975,12.147887,11.384181,10.0,10.0,10.0,10.047893,10.0,10.0,10.111821,10.0,11.642857,32.541828,52.850082
